date,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,precipitation_sum,snowfall_sum,shortwave_radiation_sum,cloudcover_mean,wind_u,wind_v
2021-07-17,22.3,83,1015.5,3.9,0.0,18.64,70,-6.137985240562484,6.582183314572536
2021-07-18,22.5,75,1015.7,1.9,0.0,20.76,67,-6.446665096301567,12.652292643474821
2021-07-19,19.2,74,1016.7,3.6,0.0,16.49,42,-8.769108940633256,7.895741155034522
2021-07-20,17.7,66,1017.8,0.2,0.0,17.94,49,-9.692532269362678,7.5726361465056
2021-07-21,17.9,69,1021.1,0.4,0.0,17.91,57,-9.257406847582814,5.5624112090285855
2021-07-22,19.1,72,1021.4,0.3,0.0,18.37,72,-3.6122235263867877,3.7405669617609845
2021-07-23,20.3,69,1017.4,0.0,0.0,19.59,55,2.5276230972386022,-3.3542691421986306
2021-07-24,21.2,66,1014.4,0.0,0.0,24.47,17,6.824958041162064,-1.957025226300693
2021-07-25,21.3,72,1011.8,0.3,0.0,13.21,81,10.900434401116538,-3.967433662577757
2021-07-26,22.5,74,1011.0,0.4,0.0,21.2,69,-5.932040705574501,-2.8932495688079127
2021-07-27,23.4,71,1013.0,0.0,0.0,21.81,60,-7.9229955659438245,-1.6840846956238542
2021-07-28,22.5,73,1011.9,1.2,0.0,19.43,61,-8.588213998889335,0.4500892236893179
2021-07-29,21.0,68,1012.3,0.9,0.0,19.97,30,-10.503410862890004,-2.041656250529027
2021-07-30,21.7,59,1010.3,0.0,0.0,21.84,41,-10.293725518296688,-0.35946481603575786
2021-07-31,21.5,64,1007.4,0.1,0.0,19.17,55,-8.746197071393958,-4.848096202463369
2021-08-01,16.8,80,1008.3,14.3,0.0,5.27,94,-5.600951480343557,6.916599056967038
2021-08-02,17.8,74,1011.0,2.5,0.0,18.94,72,-14.464678728767453,1.0114688692898157
2021-08-03,18.0,74,1014.5,0.2,0.0,20.6,50,-3.4732918522949863,-3.5966990016932554
2021-08-04,17.1,85,1013.6,6.5,0.0,14.82,76,1.5450849718747375,-4.755282581475767
2021-08-05,16.7,87,1009.4,5.1,0.0,7.84,100,6.9465837045899725,7.193398003386512
2021-08-06,17.7,74,1005.9,2.5,0.0,20.3,75,-9.616652224137049,9.616652224137043
2021-08-07,20.0,69,1007.2,0.0,0.0,20.26,45,-7.124213321006495,-5.977924770084818
2021-08-08,20.4,69,1010.6,4.2,0.0,19.23,72,-10.785062665736136,-5.02915731471432
2021-08-09,19.1,65,1019.1,0.1,0.0,22.29,32,-7.956175162946187,-0.8362277061412269
2021-08-10,19.6,74,1017.9,1.9,0.0,17.87,56,-0.7921507321334575,-6.451549985668594
2021-08-11,18.6,73,1018.6,0.4,0.0,19.38,37,-11.09313516917121,3.391511774783746
2021-08-12,18.8,67,1022.3,0.0,0.0,21.81,40,-4.247059864559092,-0.6726681996729934
2021-08-13,21.6,65,1021.1,0.0,0.0,23.04,55,1.1634427903684328,-6.598211945181794
2021-08-14,23.0,67,1019.0,0.0,0.0,21.51,31,-9.862327511108282,0.8628418532018132
2021-08-15,22.9,65,1014.2,0.0,0.0,20.58,51,-6.913818384165964,1.0950412552816147
2021-08-16,22.4,68,1007.9,3.3,0.0,17.78,75,-8.07539250838366,-7.019831610198428
2021-08-17,16.8,61,1012.6,1.3,0.0,13.29,87,-23.068342252830657,1.2089605892120052
2021-08-18,17.3,60,1013.7,0.1,0.0,15.56,65,-17.50884205313512,-3.7216192656378997
2021-08-19,18.8,66,1013.2,0.0,0.0,13.14,68,-15.411546780128324,-2.9957012274117503
2021-08-20,18.4,79,1016.1,6.4,0.0,12.06,69,-6.1458707413955596,-2.116193003971518
2021-08-21,18.4,75,1019.5,0.1,0.0,17.6,27,-6.240422598955492,2.1487498194172314
2021-08-22,19.9,75,1017.0,1.9,0.0,14.46,77,4.525946442652044,-6.229430856687094
2021-08-23,18.1,88,1015.6,17.7,0.0,11.74,86,-10.305702305034819,5.950000000000001
2021-08-24,16.4,75,1021.2,11.0,0.0,12.59,89,7.267367912268693,17.987366778595675
2021-08-25,15.2,68,1019.2,0.0,0.0,20.29,34,-9.457275316581232,3.820987252842302
2021-08-26,15.2,81,1007.4,7.2,0.0,13.28,80,-14.519018606748524,2.299586636091391
2021-08-27,14.1,79,1010.9,0.9,0.0,13.94,75,-6.8151371134295715,-2.616086031680695
2021-08-28,14.7,81,1014.0,1.3,0.0,14.9,68,-3.8637033051562732,-1.0352761804100825
2021-08-29,14.7,87,1013.9,4.6,0.0,13.92,73,-5.702441754805555,2.9055391983330985
2021-08-30,14.1,93,1013.0,3.3,0.0,8.47,95,-6.2972618914036484,3.4906292657736286
2021-08-31,15.0,90,1013.3,14.9,0.0,4.55,99,-12.277026472301785,16.292164404964772
2021-09-01,15.9,74,1021.4,0.0,0.0,15.45,73,-11.013214923682483,14.61502983386546
2021-09-02,16.2,76,1024.7,0.2,0.0,16.89,40,-9.01489315290086,7.300116536178114
2021-09-03,16.8,77,1020.4,0.0,0.0,18.52,14,-10.955253128218622,2.3286109371589054
2021-09-04,16.0,76,1018.3,0.2,0.0,15.66,41,4.452786523314355,3.8707482710439933
2021-09-05,15.5,59,1024.0,0.0,0.0,19.21,45,12.400275877604313,-3.5557218900392877
2021-09-06,14.3,65,1025.7,0.0,0.0,18.92,50,8.225945753487116,-6.198694738466099
2021-09-07,16.2,75,1023.6,0.0,0.0,9.29,70,-6.954665949281292,-1.8634971247381487
2021-09-08,17.8,71,1022.3,0.0,0.0,18.5,16,3.4979351304518835,-7.856490935726367
2021-09-09,18.7,57,1016.9,0.0,0.0,19.04,0,5.50930891169876,-12.979118433679409
2021-09-10,19.9,54,1015.5,0.0,0.0,18.39,0,2.114539910832333,-9.159078608981211
2021-09-11,18.6,74,1016.4,0.8,0.0,13.55,51,-6.771649583831595,-3.4503277980205564
2021-09-12,18.8,82,1016.6,0.4,0.0,14.82,60,-7.437628862425827,1.9929066472894064
2021-09-13,18.0,81,1017.4,0.5,0.0,12.02,68,-7.609191452112741,4.217843696143134
2021-09-14,17.6,74,1018.7,0.0,0.0,14.06,35,5.286939327660754,1.5160054569934953
2021-09-15,19.4,70,1015.2,0.0,0.0,15.22,62,6.977596063284915,-6.7381861934522735
2021-09-16,18.9,85,1012.4,5.0,0.0,7.81,94,-9.0778328573644,0.6347839110715394
2021-09-17,15.4,84,1012.5,3.1,0.0,9.34,80,-13.62554300139567,4.959292078222201
2021-09-18,13.4,84,1013.6,4.2,0.0,5.69,92,-12.5385775077425,9.448495863487151
2021-09-19,11.4,76,1016.7,0.1,0.0,8.2,76,-3.225311545907707,8.402223838474814
2021-09-20,11.1,73,1019.9,0.0,0.0,7.53,73,-0.5789787320762428,8.27978161715654
2021-09-21,10.6,82,1025.5,3.0,0.0,10.31,71,-8.358784630582255,4.07685166513842
2021-09-22,11.9,82,1023.9,10.9,0.0,8.72,97,-5.3919264466487675,8.302838622659698
2021-09-23,15.7,70,1016.1,0.0,0.0,11.35,88,-15.882232055999333,-3.6667021858050037
2021-09-24,14.8,70,1011.9,1.4,0.0,9.17,93,-24.768293179442615,7.57242715231888
2021-09-25,17.9,73,1016.4,0.0,0.0,10.01,80,-13.002354586501319,-1.5964883986074279
2021-09-26,17.9,79,1019.6,0.0,0.0,13.86,34,7.491072752669327,-3.3352404732215617
2021-09-27,16.9,85,1018.4,0.0,0.0,10.79,76,10.422539550921476,-4.860110010018042
2021-09-28,15.3,90,1021.1,1.2,0.0,6.92,78,6.1194134401407965,-2.4724035165450196
2021-09-29,12.6,79,1020.4,1.0,0.0,10.07,98,9.865547113404997,-6.654395551301886
2021-09-30,12.6,71,1025.8,0.1,0.0,12.78,38,-10.199761108038176,1.4334829398886744
2021-10-01,10.5,72,1025.5,0.0,0.0,13.69,48,8.202438661763951,-8.202438661763951
2021-10-02,14.3,71,1017.5,0.0,0.0,12.58,43,2.0962218315390952,-13.235023763974844
2021-10-03,14.6,68,1013.7,0.0,0.0,12.93,63,7.799999999999999,-13.509996299037244
2021-10-04,15.4,82,1016.4,0.0,0.0,11.84,55,-7.780999592026629,0.5441004952041767
2021-10-05,17.7,72,1012.2,0.0,0.0,12.59,35,10.759368075444318,-12.37723711565346
2021-10-06,14.8,88,1016.8,5.3,0.0,3.8,99,-5.342703005785484,3.3384913646691894
2021-10-07,13.4,85,1026.0,0.4,0.0,5.43,93,0.9674287444990056,11.057761148818376
2021-10-08,9.5,66,1031.8,0.0,0.0,12.76,18,12.033714933956107,1.264794405538607
2021-10-09,7.6,59,1033.7,0.0,0.0,12.68,0,12.498096189454891,0.21815508046604498
2021-10-10,6.2,67,1029.9,0.0,0.0,12.5,1,8.238133058622974,-1.011515550262723
2021-10-11,6.9,78,1022.3,0.2,0.0,8.47,48,-9.09445652587377,0.31758541999276163
2021-10-12,8.1,89,1015.5,5.2,0.0,5.48,62,-14.122210914229482,1.4843041784006723
2021-10-13,5.7,87,1019.2,2.8,0.0,7.7,44,-12.610916492298434,5.353016460303047
2021-10-14,7.5,84,1022.2,1.1,0.0,3.51,94,-8.274112912870581,-6.46444549091941
2021-10-15,11.6,79,1016.4,1.6,0.0,9.59,85,-15.337195092268274,-10.34506871420881
2021-10-16,8.2,81,1021.1,0.0,0.0,8.75,46,-10.914961837066475,2.9246552096584795
2021-10-17,7.6,73,1021.4,0.0,0.0,7.06,85,-8.551202849151766,-3.1123833042635836
2021-10-18,9.8,83,1024.5,1.5,0.0,4.4,100,-9.986295347545738,-0.523359562429443
2021-10-19,11.7,70,1022.8,0.0,0.0,8.76,97,-2.8360055358105463,-9.276156132841443
2021-10-20,16.7,62,1012.1,0.0,0.0,8.12,91,-10.184749954781006,-15.683139620579428
2021-10-21,14.7,57,1001.7,0.2,0.0,4.08,76,-22.291893294762257,-18.7051194418783
2021-10-22,9.5,57,1011.3,0.1,0.0,7.89,56,-24.846436652023495,-5.736251885768564
2021-10-23,7.3,75,1022.8,0.3,0.0,8.47,16,-21.173366689762474,3.7334358198389945
2021-10-24,6.1,81,1031.3,0.0,0.0,8.94,45,2.0375345700140413,-9.585846487191297
2021-10-25,7.3,64,1024.1,0.0,0.0,9.31,42,3.07240807411578,-12.322755723705155
2021-10-26,8.5,73,1021.7,0.0,0.0,7.44,76,-5.849367248147507,-6.9710044323827
2021-10-27,9.5,81,1025.2,0.0,0.0,7.49,93,-8.051237452276071,-5.228534736144259
2021-10-28,8.8,84,1024.1,0.0,0.0,8.5,10,4.8752572309454845,-7.802042484639118
2021-10-29,9.6,63,1018.3,0.0,0.0,8.67,38,4.733324531495834,-10.150647214810478
2021-10-30,10.6,59,1013.9,0.0,0.0,8.57,2,6.835815645473354,-12.33213787066548
2021-10-31,11.7,65,1013.1,0.0,0.0,6.59,73,5.727553065987866,-10.771960632878908
2021-11-01,10.6,74,1005.3,0.0,0.0,7.72,31,2.795245687107227,-10.431998923921936
2021-11-02,8.2,90,1002.2,10.3,0.0,2.07,91,-6.733822867442678,-0.9463770865284475
2021-11-03,8.2,83,1005.4,0.4,0.0,7.28,57,4.539904997395468,-8.910065241883679
2021-11-04,10.4,78,1001.0,5.2,0.0,2.93,88,2.466871733116628,-23.47071673069125
2021-11-05,7.8,76,1016.6,1.1,0.0,2.3,77,-19.2113416291621,-6.24214328637394
2021-11-06,7.8,75,1026.5,0.0,0.0,6.72,38,-14.095389311788626,-5.130302149885028
2021-11-07,6.5,77,1016.4,2.0,0.0,3.01,69,-13.962127234121283,-12.137092036324384
2021-11-08,7.6,82,1018.7,0.9,0.0,1.54,90,-17.397349895721206,0.3036718720087264
2021-11-09,7.5,89,1029.5,1.5,0.0,3.76,80,-8.844825601544928,-2.8738580476870124
2021-11-10,5.6,83,1027.9,0.0,0.0,6.27,58,4.045751208891852,-10.013585629321303
2021-11-11,4.3,88,1024.8,0.0,0.0,6.24,50,-5.673165518635885,-4.5940388546638165
2021-11-12,3.2,92,1023.3,0.0,0.0,3.33,87,4.683895701129234,-7.212566884330646
2021-11-13,4.6,86,1017.5,0.0,0.0,4.38,84,3.2149893472612874,-8.833110635387538
2021-11-14,3.6,91,1023.2,0.0,0.0,4.4,78,1.6929544031772148,4.9166965931164475
2021-11-15,5.5,86,1029.5,0.0,0.0,2.07,99,10.093847352892867,-0.3524849166952596
2021-11-16,5.3,90,1025.6,0.0,0.0,5.27,62,7.433782124681233,-7.971755347648958
2021-11-17,5.5,84,1020.8,0.1,0.0,3.59,91,-5.96519493805088,-8.519181260605516
2021-11-18,7.4,78,1024.2,0.0,0.0,2.94,91,-20.272179555517848,1.062419911731762
2021-11-19,9.6,84,1022.1,3.2,0.0,1.12,100,-27.331398697267343,3.841177586497807
2021-11-20,10.3,82,1020.8,0.2,0.0,1.34,99,-21.780029508565185,2.2891733455616
2021-11-21,6.9,83,1011.5,0.1,0.0,3.54,84,-11.205255745030204,-2.5869371249544506
2021-11-22,5.3,89,1018.9,2.4,0.0,2.65,83,-5.304892171573561,8.828823197231756
2021-11-23,2.6,85,1026.5,0.0,0.0,1.3,68,-12.839948427736791,2.0336480455229986
2021-11-24,5.3,84,1024.1,0.1,0.0,1.57,93,-8.833659042107898,-4.896577164488002
2021-11-25,1.7,81,1012.4,0.0,0.0,2.75,58,-4.720043077040491,-11.682516567541521
2021-11-26,1.7,86,1001.8,4.8,2.1,1.47,100,-2.324400439573846,-4.984692828701576
2021-11-27,1.5,91,995.6,0.9,0.28,4.83,69,2.2517256923919327,-8.403554688714893
2021-11-28,-0.1,95,997.1,7.8,4.41,1.3,98,-0.7526049355271046,7.160557646651568
2021-11-29,0.5,94,1000.1,1.2,0.56,1.89,95,-16.676063281474356,7.776176016028872
2021-11-30,2.3,86,1000.9,5.1,1.47,1.34,99,-23.76738292715886,-1.2455957585820745
2021-12-01,4.1,84,998.8,1.8,0.0,1.04,100,-16.02810901735645,-10.015474094007574
2021-12-02,4.4,69,996.3,0.5,0.0,4.43,30,-19.779712315140273,-4.5665064031804645
2021-12-03,-0.2,72,1009.4,0.0,0.0,4.59,36,-16.000523090196925,-3.1101866246376773
2021-12-04,1.0,66,1004.7,0.6,0.42,1.59,95,1.1330246557195565,-12.950531075192693
2021-12-05,1.3,90,1003.6,4.1,2.24,0.73,100,-6.018150231520484,-7.986355100472928
2021-12-06,-0.1,89,1012.4,2.0,1.4,0.8,100,-1.9844135519160646,10.208922707855706
2021-12-07,-0.7,86,1014.8,0.0,0.0,2.11,95,8.415481852474713,-2.572871001560083
2021-12-08,-2.5,85,1010.6,0.0,0.0,3.23,90,16.09300261136488,-8.9204970125326
2021-12-09,-1.6,86,1007.2,3.3,2.38,1.18,98,10.585805814703063,-4.493407977626649
2021-12-10,-1.0,91,1002.7,1.1,0.77,3.3,67,4.683895701129234,-7.212566884330646
2021-12-11,-1.1,89,1012.7,0.0,0.0,3.19,82,-3.243946486239173,-6.6510759426138355
2021-12-12,-1.7,89,1025.3,0.0,0.0,3.72,73,-5.164045682200391,-1.5788072055027804
2021-12-13,0.9,95,1026.5,0.4,0.0,0.84,100,-5.999086170938348,0.10471443862369878
2021-12-14,2.5,97,1027.1,0.3,0.0,1.72,99,-6.120350438163427,-1.8711789102255176
2021-12-15,5.5,93,1029.7,0.1,0.0,0.86,100,-10.485610114923025,0.5495275405509115
2021-12-16,6.8,93,1031.4,0.8,0.0,0.52,100,-16.444620863753396,5.985352508199207
2021-12-17,4.5,88,1033.9,0.0,0.0,1.39,100,-16.85297774861752,14.141327413103863
2021-12-18,3.6,90,1033.4,0.0,0.0,0.78,100,-16.494801724067027,7.691652363680732
2021-12-19,5.4,90,1018.8,2.7,0.0,0.78,89,-23.368645203778343,11.397649816516012
2021-12-20,0.4,86,1020.7,0.9,0.49,1.22,59,-15.857119972562847,13.305703520511361
2021-12-21,-2.0,85,1026.1,0.1,0.07,1.57,85,-6.2016789194642525,3.024760912844634
2021-12-22,-2.7,83,1028.7,0.0,0.0,2.59,80,-7.395492119941309,-0.25825627559850567
2021-12-23,-2.0,71,1016.7,1.3,0.91,1.77,100,-0.3699346650465095,-10.593542766402415
2021-12-24,3.4,89,999.5,9.2,2.1,0.54,100,-19.2,-3.526982781544377e-15
2021-12-25,-3.9,80,1012.2,0.5,0.35,3.6,64,-1.6196475912758304,7.015464466453693
2021-12-26,-8.4,84,1016.9,0.0,0.0,3.46,30,6.88699122429963,-3.6618781897299493
2021-12-27,-7.0,70,1013.6,0.0,0.0,3.99,9,13.862277207885151,-7.370703535738487
2021-12-28,-2.4,82,1006.4,1.8,0.0,2.55,72,12.434335383311536,-10.069126256797396
2021-12-29,0.9,93,1005.6,5.2,0.98,2.39,87,-0.6362369220579029,-7.272221296069742
2021-12-30,5.7,93,1013.2,7.0,0.0,1.29,100,-9.328529057720685,-5.829111906565255
2021-12-31,11.8,83,1015.8,2.8,0.0,1.8,98,-21.58684186361247,-0.7538291287740165
2022-01-01,10.8,91,1020.9,2.6,0.0,0.92,100,-19.781975538939196,6.427553482998903
2022-01-02,8.6,84,1016.8,0.1,0.0,2.68,89,-9.07057818883123,-9.72700423153497
2022-01-03,8.3,73,1008.9,0.7,0.0,3.22,57,-23.012097525919323,-2.013297657470906
2022-01-04,7.1,90,998.8,6.0,0.0,0.7,100,-9.13561546430087,-8.822161304829265
2022-01-05,3.7,85,999.6,3.2,0.07,0.66,92,-13.99167377247709,-5.939113153036962
2022-01-06,1.0,73,1011.3,2.2,0.56,3.26,60,-20.990512378304835,7.22761302894887
2022-01-07,-1.4,72,1018.9,0.0,0.0,3.57,65,-2.536426642004704,-9.46607309763287
2022-01-08,-0.3,76,1012.3,0.3,0.14,4.01,84,0.439622032440728,-8.38848809193842
2022-01-09,-0.3,82,1003.5,0.0,0.0,4.56,80,7.161598775509373,-9.503762569562786
2022-01-10,-0.3,84,1018.3,0.0,0.0,3.06,83,6.628421028130132,2.5444124417716325
2022-01-11,-2.5,77,1035.2,0.0,0.0,4.45,47,5.046340541172277,4.70578868443124
2022-01-12,-3.5,84,1037.3,0.2,0.14,3.49,64,-7.18801085141084,-4.150000000000004
2022-01-13,2.2,91,1033.9,0.0,0.0,1.76,89,-19.893116610846604,3.5076931888719853
2022-01-14,3.3,89,1027.6,0.3,0.0,1.23,94,-24.959554130635226,7.630901493263429
2022-01-15,0.6,92,1029.0,0.0,0.0,3.02,61,-11.983312105318936,3.893614129124335
2022-01-16,0.0,85,1022.3,0.7,0.07,3.89,83,-10.362742734118937,-3.9778842399528376
2022-01-17,2.6,80,1018.2,2.8,0.0,0.97,67,-28.210990300909547,8.624965289320732
2022-01-18,-0.3,84,1033.5,0.0,0.0,3.35,39,-15.464481538001001,6.564282958619795
2022-01-19,1.9,82,1026.1,0.0,0.0,4.44,86,-8.754631130584155,-7.610284736289884
2022-01-20,1.2,70,1012.8,3.5,2.03,4.3,86,-27.16142936636629,4.301947788606344
2022-01-21,-1.3,69,1020.5,0.4,0.35,4.92,58,-23.83589479906389,11.1148602837804
2022-01-22,-1.7,86,1024.5,2.6,1.82,4.82,80,-9.943262178587439,12.278906191020136
2022-01-23,-0.9,92,1031.8,0.2,0.0,1.02,99,-4.176456994115625,3.26300581922599
2022-01-24,1.3,94,1034.9,0.0,0.0,1.57,100,0.25644618559042465,-4.893284720297412
2022-01-25,3.0,92,1030.9,1.0,0.0,1.44,100,-12.967758166845535,4.719877977894233
2022-01-26,2.3,92,1027.2,3.0,0.0,0.86,100,-18.317424206027074,3.229856104604898
2022-01-27,2.7,82,1018.6,1.3,0.28,0.9,100,-21.488817091692074,-3.0200562908334283
2022-01-28,3.3,74,1018.3,0.5,0.07,3.2,73,-29.324809190327496,13.056246242733174
2022-01-29,2.6,82,1020.0,5.6,0.14,1.49,100,-18.260285112866946,-5.933126291998993
2022-01-30,5.0,69,1008.6,1.3,0.0,4.05,64,-37.86429239053148,10.145706568018797
2022-01-31,1.6,75,1008.2,0.5,0.14,2.31,90,-12.688654386385807,3.6384130967843915
2022-02-01,1.0,85,1007.7,5.6,2.66,2.72,90,-18.58866938255518,-0.6491306386665142
2022-02-02,3.3,88,1004.0,6.4,0.98,3.21,92,-26.3264388087398,11.174910274793222
2022-02-03,2.8,82,1018.5,4.5,0.0,5.93,96,-11.68251656754152,-4.720043077040494
2022-02-04,5.0,86,1011.7,1.6,0.0,3.27,97,-8.995650529915798,-8.388579828768734
2022-02-05,4.0,68,1014.1,0.6,0.0,6.22,61,-23.985379848458297,-0.8375879208600183
2022-02-06,4.7,73,1007.0,2.1,0.0,2.88,100,-17.64121332507323,-14.285572876831319
2022-02-07,3.5,75,1005.6,2.9,0.63,4.91,79,-25.590274386043333,10.339141978279171
2022-02-08,4.9,77,1022.1,1.6,0.0,1.48,97,-24.02930917349788,4.237015535073091
2022-02-09,7.9,78,1024.3,1.0,0.0,4.47,99,-21.486902780910558,-0.7503391791037664
2022-02-10,8.5,73,1019.8,0.2,0.0,5.88,85,-14.560463550046501,-7.101612577983059
2022-02-11,3.5,91,1021.2,9.0,1.68,2.32,75,-11.59836115350075,4.923212218964846
2022-02-12,0.8,79,1033.1,0.0,0.0,8.18,31,-9.53393208438298,-6.430718389913586
2022-02-13,2.1,67,1022.9,0.0,0.0,9.13,48,0.7588713655226852,-14.48012825394132
2022-02-14,3.1,64,1013.1,0.0,0.0,9.36,2,3.4721252366565802,-16.335064932254554
2022-02-15,4.7,77,1011.8,2.1,0.0,6.76,81,-5.4163352083684355,-7.187719590425635
2022-02-16,6.2,74,1006.0,0.6,0.0,5.27,86,-11.328491928312564,-17.44434781326482
2022-02-17,8.9,67,992.9,13.9,0.42,6.24,88,-37.30889547971742,-2.6088921180302966
2022-02-18,6.8,64,1005.3,1.1,0.0,7.7,62,-22.381863712243725,-9.965047755357102
2022-02-19,6.8,46,1006.7,0.4,0.0,7.75,24,-31.761476852522307,-3.8998189889647095
2022-02-20,5.3,68,1009.3,2.1,0.21,4.1,100,-17.314779474182664,-10.403769113183099
2022-02-21,6.9,64,997.8,2.8,0.0,7.42,79,-23.021345532593543,-10.249763405510162
2022-02-22,4.3,74,1009.9,1.5,0.0,6.83,86,-21.86273211687102,3.854989544205845
2022-02-23,5.3,74,1019.2,3.4,0.0,7.9,54,-21.792123472538137,4.235959697359301
2022-02-24,4.7,70,1017.8,0.0,0.0,9.74,57,-1.2376115470167428,-14.145964712902787
2022-02-25,4.9,63,1017.0,0.2,0.0,10.55,50,-19.625035552407386,-1.7169681321288675
2022-02-26,2.4,81,1029.4,1.1,0.07,5.3,64,-6.877827423645973,8.196675541373061
2022-02-27,1.3,84,1036.8,0.6,0.0,9.19,45,4.557305672405562,7.2932136269452625
2022-02-28,-0.8,69,1036.7,0.0,0.0,11.21,14,10.309654358667332,4.376188639079865
2022-03-01,-1.0,71,1035.2,0.0,0.0,12.18,7,7.083158801814774,-1.7660298378775747
2022-03-02,-1.4,61,1027.2,0.0,0.0,12.53,4,5.298563654327085,2.3590725298396413
2022-03-03,-0.2,64,1020.4,0.0,0.0,12.32,29,-3.943561127401483,7.416759780014987
2022-03-04,-0.1,86,1022.0,1.4,0.63,5.07,73,-2.719056853921456,8.893634230456229
2022-03-05,0.0,79,1024.5,0.5,0.35,8.95,65,4.037455439958661,7.593349298586772
2022-03-06,-0.6,73,1024.5,0.5,0.35,5.8,87,0.954044976882724,4.90813591723832
2022-03-07,1.2,68,1023.8,0.6,0.28,8.57,78,-6.550000000000006,11.344932789576143
2022-03-08,0.9,77,1025.6,0.0,0.0,11.58,39,-1.337090968035364,7.583019698194002
2022-03-09,2.4,73,1025.8,0.0,0.0,13.68,14,-5.20188455659155,8.657389737091332
2022-03-10,1.5,63,1032.8,0.0,0.0,14.22,24,13.946725773284438,-1.2201803984672153
2022-03-11,-0.7,48,1034.5,0.0,0.0,14.66,0,15.934867429633671,-9.199999999999996
2022-03-12,0.8,46,1030.4,0.0,0.0,14.68,4,10.113108374985147,-8.791190988472795
2022-03-13,2.4,49,1026.6,0.0,0.0,14.76,0,11.894828017095783,-6.593410835350183
2022-03-14,5.1,47,1028.0,0.0,0.0,15.08,13,6.4787075664452916,-12.184676781453193
2022-03-15,7.4,71,1028.5,0.0,0.0,12.17,78,3.9999999999999996,-6.92820323027551
2022-03-16,8.2,71,1025.3,2.6,0.0,12.23,72,4.993895497135014,9.801071766072047
2022-03-17,6.2,66,1032.1,0.0,0.0,15.17,59,12.133719625038754,-5.918010481652546
2022-03-18,4.0,54,1040.1,0.0,0.0,15.54,40,9.679345737832351,1.5330577573942632
2022-03-19,2.9,54,1042.8,0.0,0.0,15.7,16,12.715918809539472,2.702851980630873
2022-03-20,4.1,47,1042.2,0.0,0.0,16.46,0,13.90775781850181,-5.619098901238681
2022-03-21,4.3,52,1039.9,0.0,0.0,16.79,0,9.584078918181202,-6.71084430530724
2022-03-22,6.4,57,1037.1,0.0,0.0,16.86,0,7.627145667506383,-5.144574711930869
2022-03-23,7.9,60,1030.9,0.0,0.0,17.32,0,5.3674916348507145,-3.4856898240961733
2022-03-24,6.6,61,1028.7,0.0,0.0,17.21,0,2.017364762586884,6.598502816144945
2022-03-25,7.1,59,1028.3,0.0,0.0,17.39,0,-6.533812187156061,3.474089564615589
2022-03-26,9.5,68,1027.1,0.1,0.0,12.84,34,-14.756036873121813,9.22059519765776
2022-03-27,6.4,57,1031.3,0.0,0.0,17.68,16,7.281152949374527,-5.290067270632258
2022-03-28,10.2,60,1020.9,0.0,0.0,17.61,0,-12.070525008143873,-0.8440533323039195
2022-03-29,8.1,70,1010.4,0.0,0.0,10.23,82,-12.053893567587444,5.620822881151305
2022-03-30,5.7,75,1005.0,7.6,0.0,11.28,96,1.6692610796377074,6.695040511304376
2022-03-31,3.0,84,1003.2,4.3,0.63,3.79,100,16.292935906108195,6.9159409742601445
2022-04-01,1.8,70,1002.7,5.8,3.5,3.53,100,12.515790027001891,12.515790027001891
2022-04-02,3.0,48,1007.8,0.4,0.28,9.44,100,2.98789828226841,18.86484730536713
2022-04-03,1.4,52,1016.6,0.0,0.0,13.14,94,-9.464011199792267,13.51600873076836
2022-04-04,4.3,53,1011.5,1.1,0.0,15.75,74,-17.990115324444407,-12.1344860053152
2022-04-05,6.2,81,1002.2,4.4,0.0,7.07,100,-21.637506105780822,-2.6567516862322083
2022-04-06,10.7,73,1002.4,3.5,0.0,9.36,96,-16.180464582078823,-8.968977974557232
2022-04-07,12.0,62,993.5,5.9,0.0,16.55,90,-16.122034611053284,-16.122034611053287
2022-04-08,9.1,55,994.9,1.4,0.0,15.31,74,-24.756701718539258,-3.4793275240016457
2022-04-09,6.3,68,1002.4,2.8,0.0,17.37,56,-16.661728107827525,3.8466630292800903
2022-04-10,4.6,72,1015.1,1.6,0.28,15.4,44,-18.469771969129077,2.9253244962523137
2022-04-11,5.5,66,1020.4,0.7,0.07,16.92,52,-12.807903586843155,3.19336902191561
2022-04-12,6.8,62,1021.0,0.0,0.0,20.93,34,8.108159370114148,-4.131313547629875
2022-04-13,10.4,57,1020.8,0.0,0.0,21.23,27,10.97174144898704,-6.592487358848695
2022-04-14,13.7,62,1018.4,0.0,0.0,19.54,89,6.505382386916237,-6.505382386916236
2022-04-15,11.1,81,1021.1,3.3,0.0,13.17,84,-12.433012927525896,11.593972121062476
2022-04-16,6.5,64,1029.7,1.4,0.0,14.95,71,1.7256837064036317,19.724655022216563
2022-04-17,6.5,55,1028.7,0.0,0.0,20.97,55,2.1414904154229215,10.0749202875582
2022-04-18,7.2,54,1019.2,0.0,0.0,20.35,74,4.183920791232925,8.972447091662834
2022-04-19,6.7,58,1014.0,1.4,0.07,13.64,91,7.3001165361781135,9.014893152900862
2022-04-20,4.7,82,1014.9,3.8,0.0,4.17,90,-10.695649150960088,5.216616646790022
2022-04-21,7.6,82,1013.3,0.6,0.0,10.05,97,0.9918797719586376,-3.978212477731585
